2 1:0.7563879502480408 2:0.5497016320368107 3:0.12012154727958754 4:0.757884731703102 5:0.8301938419885365 6:1.0 7:1.0 8:0.5540462870718063 9:0.5627825887041152 10:163681.0 11:20.587542426731552 12:29920.810991390143 13:13095.188218771129 14:9605.942200557605 15:14753.187899730883 16:2948.554065757073
2 1:1.0 2:0.19528577388402169 3:0.1 4:0.018604019554589898 5:0.16974470396523628 6:1.0 7:1.0 8:0.2724381017881706 9:0.17451856946354882 10:16806.0 11:26.596753165153466 12:255.6028386055839 13:150.69194734123968 14:13.216246768515195 15:-39.82732996842574 16:407.19604019957814
2 1:0.7703432111492565 2:0.003783200256751894 3:1.0 4:0.8644859244847085 5:0.7434060922964675 6:0.27381285340791633 7:0.38120937372574415 8:0.008802859130267923 9:0.0025185291789594877 10:103291.0 11:18.985372496479425 12:63214.11522689754 13:-2174.059764328879 14:2139.2247454473168 15:-4129.32204983607 16:4498.020526961956
2 1:1.0 2:0.09760249167028828 3:8.988764044943821e-05 4:0.05941573033707865 5:0.13042696629213482 6:1.0 7:0.7837798272580881 8:0.13062997120968137 9:0.07314692821939199 10:23617.0 11:28.896723995695094 12:484.46764677172945 13:717.7244540906431 14:-214.16012902746817 15:-1086.3000990708442 16:-83.18504083207407
2 1:0.874695172262051 2:0.08830378261427602 3:1.0 4:0.5496852832450795 5:0.13945449095813767 6:0.01258867019682286 7:0.48349535306057045 8:0.08246982160025638 9:0.026599722251896166 10:30328.0 11:5.9287920072661215 12:25050.35142289196 13:14896.008791476359 14:-12888.639137750206 15:-6965.859528419029 16:1767.8075456943466
2 1:0.5183083680035732 2:0.24317416729390162 3:0.7777192478370526 4:1.0 5:0.38699996807457776 6:0.38601027998595283 7:1.0 8:0.22738577793770573 9:0.14923746123805393 10:113441.0 11:37.12680867547949 12:39546.501949587975 13:-5170.88829075924 14:3170.766684762325 15:9933.11544397922 16:317.7450470473406
2 1:1.0 2:0.18781626398688617 3:0.46233393719806765 4:1.0 5:0.6036382850241546 6:0.04491243961352657 7:0.09916479680877587 8:0.03683620044876589 9:0.04805534779356769 10:16075.0 11:4.628009758774369 12:8010.90490558746 13:-8469.57037090879 14:17946.399654506 15:6014.721837772879 16:-1183.9570586325542
2 1:1.0 2:0.2515285355503594 3:0.18980895904857334 4:1.0 5:0.3414097278118173 6:0.01742858550848432 7:0.6912939500330738 8:0.16928713173561288 9:0.2854017198392103 10:50016.0 11:8.85699936800289 12:25577.154284526132 13:7599.613741131586 14:-2568.60226964146 15:-385.53224879957577 16:1472.8421092660708
2 1:1.0 2:0.4656336713896324 3:0.11825221485795899 4:1.0 5:0.37787596795429695 6:0.0503447814152775 7:0.22511231969732798 8:0.0664853787341373 9:0.12737447781193348 10:38538.0 11:7.5409486901494 12:17459.29725718092 13:-5348.555153691169 14:4072.0695341608844 15:5509.499075221859 16:418.0837924234714
2 1:1.0 2:0.2477601220935452 3:0.4123561026058356 4:1.0 5:0.34894800196666836 6:0.021565535832358478 7:0.6862477479936671 8:0.29022219795818094 9:0.5016105257411149 10:50327.0 11:7.322151131975467 12:27055.703705849843 13:-635.4856982562067 14:13449.188271356003 15:9263.399618774649 16:-5841.851947680813
2 1:0.4590533720752409 2:0.3004090839577917 3:0.1 4:0.1 5:0.001855976243504083 6:0.32405345211581293 7:1.0 8:0.31296421336934505 9:0.29912221471978395 10:4344.0 11:8.270482041946373 12:0.0 13:0.0 14:0.0 15:0.0 16:0.0
2 1:1.0 2:0.13532856213402733 3:0.22428907419285868 4:1.0 5:0.716538379302972 6:0.05045969638657259 7:0.10644677661169415 8:0.032743628185907044 9:0.04929535232383808 10:21403.0 11:6.024103450868355 12:10518.868498829546 13:15070.91817813146 14:-266.4090124214439 15:-3558.1083233430973 16:2117.3737720231716
2 1:0.9865408880610467 2:0.45853111418213865 3:0.1 4:0.0001611214049786514 5:0.07500201401756224 6:1.0 7:0.8287822878228782 8:0.2726937269372694 9:0.09774907749077491 10:21085.0 11:41.12204568023833 12:85.6253593834397 13:110.88926958719803 14:175.24416028317273 15:-61.00273366206813 16:-10.945635983631071
2 1:1.0 2:0.11174251762733593 3:0.42128101240496196 4:1.0 5:0.25565226090436177 6:0.025685274109643857 7:0.7322695035460993 8:0.27400103788271923 9:0.18465663380038055 10:65669.0 11:8.86634465961389 12:35924.772064588804 13:1205.0426811285681 14:15225.629631158656 15:7691.9089572996 16:-4695.826327906488
2 1:0.9006746743219575 2:0.11514027214973417 3:1.0 4:0.8993915396017539 5:0.19741274760813907 6:0.03337721435012905 7:1.0 8:0.18858590162382238 9:0.1144013634426928 10:97922.0 11:6.450116735329172 12:57620.45559698979 13:15923.291224552686 14:-2014.7898788819691 15:-2313.618648548607 16:5493.896711507182
2 1:1.0 2:0.20674567000911578 3:0.3453401943967982 4:1.0 5:0.3471861471861472 6:0.3660540717144491 7:1.0 8:0.32672684458398743 9:0.29269455034761155 10:101858.0 11:60.972758378662924 12:25027.114801200543 13:-3854.247936231234 14:10558.190060869138 15:14643.248275990789 16:207.48263481772955
2 1:0.9303579648830531 2:0.23536245862469585 3:0.47798565199043463 4:1.0 5:0.5572982604210625 6:0.04763914287053969 7:0.8658867858394672 8:0.17275674728356116 9:0.13590956887486855 10:47349.0 11:10.647540032490138 12:22553.210365780124 13:3985.1438497039267 14:11833.60567138371 15:12735.034641985148 16:-698.8126698017982
2 1:0.08928325055187639 2:0.27354959988962474 3:0.1 4:0.20158210583742497 5:0.505455537370431 6:0.5932896890343698 7:1.0 8:0.24120389995760916 9:0.15119400876077435 10:7599.0 11:11.982018206702854 12:635.3465328228463 13:44.02696842931178 14:1692.860198284692 15:-482.1158616507362 16:473.35071389146015
2 1:0.688037665659149 2:0.31521739130434784 3:0.02068085106382979 4:0.8072340425531915 5:0.9712340425531915 6:1.0 7:1.0 8:0.4057720887866149 9:0.4462342394170382 10:35126.0 11:34.31344412527271 12:5643.952591924793 13:6369.751408849186 14:-7266.650435440573 15:985.2792057800766 16:211.42958608208957
2 1:1.0 2:0.01569525337907945 3:3.298914657077821e-05 4:0.058060897964569654 5:0.21729950846171608 6:1.0 7:0.20810438676635226 8:0.027705215477860277 9:0.016329734529217228 10:55334.0 11:45.007631774216655 12:1916.22551482642 13:1972.0291355924487 14:5740.489735264705 15:1421.1557522417997 16:-3208.433272139978
2 1:1.0 2:0.022801125037546763 3:0.27472302010668853 4:1.0 5:0.8358637669265491 6:0.03200656544932294 7:0.028670335522812 8:0.0008876264867743654 9:8.876264867743653e-05 10:9885.0 11:3.267454693877551 12:5980.087831734876 13:8321.126008738152 14:14451.760273538626 15:247.7804404329355 16:-1416.6751512185895
2 1:0.275671459322428 2:0.2502306324955561 3:0.1 4:0.04926806233275618 5:0.23721076656697623 6:0.697465764205887 7:1.0 8:0.26193765391314794 9:0.3418223316715719 10:12873.0 11:9.86729261062254 12:366.37467899754307 13:236.1101157035461 14:1704.1661324165805 15:2574.960006782916 16:-1327.1264579766043
2 1:1.0 2:0.18820597338907424 3:0.09167535627389642 4:0.6322558220368439 5:0.7322732012513035 6:1.0 7:1.0 8:0.412358202443281 9:0.3401505235602094 10:31026.0 11:26.94290789139812 12:4548.329963680185 13:-3199.356436047934 14:14207.49573206677 15:6997.075911285142 16:281.9162650350215
2 1:1.0 2:0.5197058709100105 3:0.1 4:0.1 5:0.0117047385312441 6:0.7317349443080989 7:1.0 8:0.31722550953320183 9:0.20918255533640148 10:9346.0 11:20.099346129508543 12:1.909859317102744 13:2.593471213971022 14:-4.763645767394272 15:6.396356456889827 16:-2.046951972251713
2 1:1.0 2:0.19415040970460443 3:0.2504057124310289 4:1.0 5:0.7198961376176566 6:0.04008438818565401 7:0.09292902888511306 8:0.006927199058946543 9:0.00026140373807345446 10:7613.0 11:3.384352433109804 12:3510.3214248348436 13:-4225.708944974285 14:11738.254361114805 15:7025.125612105138 16:-2743.174177858409
2 1:1.0 2:0.19489402045100562 3:0.1 4:0.007712565838976674 5:0.07101203912716328 6:1.0 7:1.0 8:0.33833012593267836 9:0.33083493703366085 10:21679.0 11:36.88419616551283 12:123.5042358393108 13:-178.5955262433316 14:223.83752620277303 15:-219.5543463419607 16:290.42689206981606
2 1:1.0 2:0.17986919146019875 3:0.0955933988764045 4:0.6362359550561798 5:0.7326193820224719 6:1.0 7:1.0 8:0.4123832372007554 9:0.3379613087642285 10:31170.0 11:27.745198438234052 12:4513.952495972336 13:-3223.8088519666276 14:14434.918495717153 15:7640.167197143133 16:554.7606979738966
2 1:1.0 2:0.061419221106942895 3:0.1 4:4.9590875278948676e-05 5:0.03332506818745351 6:0.472501859657823 7:0.7777777777777778 8:0.13987577639751553 9:0.09587301587301587 10:36881.0 11:40.720917533168326 12:10.185916357881302 13:-4.943263275106025 14:11.163229645839987 15:-1.5184768323982363 16:5.0525806353236
2 1:0.9188179662768057 2:0.445872021404824 3:0.1 4:0.0006884681583476765 5:0.1838209982788296 6:0.7979345955249569 7:1.0 8:0.2336782690498589 9:0.1057384760112888 10:5388.0 11:5.975288860805199 12:73.21127382227186 13:-146.8678976642905 14:-38.123833709670016 15:-197.0498616779099 16:-40.980966313104865
2 1:1.0 2:0.3144857943177271 3:0.10646566953244611 4:0.6358889804891453 5:0.526439759745613 6:0.9453931613865661 7:0.9848256916737523 8:0.4000261626005625 9:0.7718621230950357 10:66853.0 11:24.893975225225223 12:8864.93033021857 13:8956.370470801565 14:-2811.4559209915187 15:-5380.246852941281 16:3652.8085853054035
2 1:0.5300253981403765 2:0.32123742356031787 3:0.0025179589720802785 4:0.0853143745834259 5:0.2534992223950233 6:0.8195215877953047 7:1.0 8:0.1384350574226135 9:0.05302068342786196 10:29424.0 11:20.803441867114618 12:1040.5550179348118 13:714.4409472976229 14:1801.9384776513064 15:-2418.0079065079804 16:2564.340807150667
2 1:1.0 2:0.15833939687929502 3:0.1 4:0.019451026856240127 5:0.20833333333333334 6:0.884083728278041 7:0.9279098387201243 8:0.21873178314657685 9:0.19638577628084722 10:22322.0 11:22.957684753113753 12:420.8056695349713 13:10.40772175960544 14:1386.0120514687655 15:1699.0009260631264 16:-1141.0244502332669
2 1:1.0 2:0.22903629536921152 3:0.1 4:0.0026490066225165563 5:0.1570860927152318 6:1.0 7:1.0 8:0.3558289396602226 9:0.1533684827182191 10:7510.0 11:11.462272173404063 12:99.94930426171028 13:-144.07704449240774 14:-65.85317974132069 15:-220.3304660508588 16:-87.79514955528175
2 1:1.0 2:0.1598972686741599 3:0.1 4:0.0182544542618027 5:0.1386580351675269 6:1.0 7:0.7184738759044212 8:0.15743054534764075 9:0.12471621996831463 10:72049.0 11:51.10084582058371 12:890.3127516560626 13:-516.6093726385495 14:2811.7436789897397 15:1505.759403209717 16:-1557.56508358711
2 1:1.0 2:0.5092869525460537 3:0.1 4:0.1 5:0.004233700254022015 6:0.502116850127011 7:1.0 8:0.43301133977320455 9:0.42923141537169257 10:3777.0 11:10.090101622044166 12:0.0 13:0.0 14:0.0 15:0.0 16:0.0
2 1:1.0 2:0.08010447914409226 3:0.1 4:0.0009791122715404699 5:0.060378590078328985 6:0.8443211488250653 7:0.7828585707146427 8:0.18586540063301682 9:0.13934699317008162 10:23359.0 11:39.57648782839965 12:85.6253593834397 13:21.324863162062247 14:33.89958356733719 15:-115.06354116204336 16:138.68272822719283
2 1:1.0 2:0.18468050468050468 3:0.1 4:0.1 5:0.0019643149451628746 6:0.18038958913079065 7:1.0 8:0.28932935629750794 9:0.3582218801116136 10:8091.0 11:16.421247548914504 12:0.0 13:0.0 14:0.0 15:0.0 16:0.0
2 1:1.0 2:0.13955669550570401 3:0.03358237114180062 4:0.38517847709606823 5:0.29378914798883105 6:0.5848615198852917 7:1.0 8:0.25221734263325585 9:0.18685955394816153 10:29808.0 11:43.48324180356848 12:2413.107247159317 13:-427.66566718746714 14:-1036.6256159794145 15:-304.80143779457785 16:651.5212378824335
2 1:0.7810394736842106 2:0.27332894736842106 3:0.026957443586248676 4:0.2305517693977485 5:0.3093543338886365 6:1.0 7:1.0 8:0.24797463895737937 9:0.20440566830140625 10:45103.0 11:33.47981692143619 12:2780.118545929228 13:3644.2987368484914 14:-2666.6299376023903 15:-3084.7333252761296 16:-1703.0396067409606
2 1:0.142383975395292 2:0.29439888017034027 3:0.1 4:0.022694420352703092 5:0.19629950852847644 6:0.8931772188493784 7:1.0 8:0.3375007953171725 9:0.21044092384042756 10:13495.0 11:16.050318471337576 12:261.0141066707084 13:-53.02239684475107 14:-291.03008229970555 15:-141.81244494932858 16:-50.30369126929046
2 1:1.0 2:0.02203702869498626 3:0.23138980564723138 4:1.0 5:0.5651231789845651 6:0.14344767810114345 7:0.4097801668806162 8:0.07188703465982028 9:0.05507862644415918 10:30687.0 11:4.378248741508894 12:15455.536523653956 13:-7692.275021817847 14:4359.544077584843 15:11421.013627353303 16:-2335.9789891630226
2 1:1.0 2:0.030329423178691126 3:0.16379500773138944 4:0.9398056107797659 5:0.9952507179147339 6:1.0 7:0.35609153926502707 8:0.05944354762130852 9:0.06072547716266261 10:27199.0 11:16.23748257465385 12:5304.952563139056 13:-5849.960176084593 14:-5440.950368077906 15:-1705.5215097527787 16:1659.004459054833
2 1:1.0 2:0.02543707211252493 3:0.23493401176657655 4:0.9720146287168071 5:1.0 6:0.926737160120846 7:0.4328514196133078 8:0.055007838355687164 9:0.02605817801776694 10:60043.0 11:19.132585184141742 12:15528.11117770386 13:409.28882839169665 14:10286.887378424277 15:2198.1763089279725 16:-2346.30146500679
2 1:1.0 2:0.009811924640539251 3:0.41913083426834763 4:1.0 5:0.20193658394366945 6:0.04974865048723816 7:0.319435325016415 8:0.021011162179908074 9:0.008207485226526593 10:72443.0 11:4.556338194068177 12:49388.3253205046 13:13150.462809242721 14:6827.937343072816 15:8891.51463944704 16:-118.79925001463373
2 1:1.0 2:0.033783783783783786 3:0.4920302551173027 4:1.0 5:0.4122473398572711 6:0.01970001281996496 7:0.19087892088641473 8:0.01737858187917068 9:0.012989330193055704 10:19451.0 11:3.3689098179522254 12:13387.158883231685 13:12702.620440817855 14:30018.32915280285 15:15967.233069317921 16:-429.19847989087356
2 1:0.12406136195172258 2:0.2564375261851816 3:0.1 4:0.1 5:0.027422303473491772 6:0.32937233394271787 7:1.0 8:0.20792191578708433 9:0.10157757348768584 10:4700.0 11:16.367743171282996 12:11.459155902616464 13:19.674155895027504 14:13.380377956011028 15:-41.975912524352225 16:38.541391227253946
2 1:1.0 2:0.4458566500574933 3:0.21394471857824848 4:1.0 5:0.9371765555421832 6:0.20624222730372688 7:0.2645418326693227 8:0.14702670798288328 9:0.16718311937435443 10:36869.0 11:7.126175251931046 12:14018.685697420326 13:11446.29358565048 14:18048.20406561886 15:9634.474516225093 16:7264.862658177989
2 1:0.7999448588539831 2:0.8151393079786174 3:0.1 4:0.0023598263167830848 5:0.11232773267887483 6:0.7421181801019445 7:1.0 8:0.6419167983149026 9:0.5212216956292786 10:20215.0 11:11.39930158003206 12:174.75212751490108 13:-102.878589201636 14:661.8818339546247 15:665.4755086439411 16:-168.28663599589578
2 1:0.5597727632481488 2:0.03688200221608597 3:0.02676091895985862 4:0.8134309517798536 5:1.0 6:0.07195152739207271 7:0.10536374060389858 8:0.003822142948146261 9:0.00012740476493820868 10:4858.0 11:2.198478780641685 12:1986.5719996730377 13:3966.037196205538 14:1246.7358547881715 15:-3317.6137722120916 16:337.22691608896395
2 1:0.726260197686127 2:0.025419723403818095 3:0.5414434289316105 4:1.0 5:0.493539237314844 6:0.01481248030255279 7:0.3215810276679842 8:0.009486166007905139 9:0.0009486166007905138 10:6922.0 11:1.145330418098255 12:3856.0059612304403 13:6854.785665089846 14:11109.250639086431 15:854.0679852451035 16:-165.8129579268086
2 1:0.5306141472248855 2:0.03008149568552253 3:0.07952814072671868 4:0.16452744817396925 5:0.22369453806731612 6:1.0 7:0.527007299270073 8:0.041672196416721964 9:0.02763105507631055 10:92270.0 11:33.49281293200956 12:5175.082129576069 13:8649.82543029204 14:8881.664711598993 15:-3126.6279770203687 16:1174.8681335398055
2 1:0.8297085119540495 2:0.042806083411070464 3:0.06933712891419276 4:0.7613431708592343 5:0.673241154941033 6:0.9423981874164875 7:0.6208001853711285 8:0.07662006642465435 9:0.06574882212095466 10:91667.0 11:39.50570447457866 12:14140.280073942535 13:5442.162494754011 14:45224.09724762285 15:26553.795461904083 16:-9794.76516775839
2 1:0.752143812445913 2:0.08457241759106286 3:0.1 4:0.012661251791686574 5:0.1634018155757286 6:1.0 7:0.7346572934973638 8:0.09226713532513181 9:0.07968365553602812 10:33245.0 11:24.994685412529336 12:528.0761011789087 13:208.26303077091794 14:801.5822597405933 15:464.10668073292817 16:367.4625700284634
2 1:0.5243239279997067 2:0.04813461561961556 3:1.0 4:0.8976256552574776 5:0.49799568300955904 6:0.0064754856614246065 7:0.1486773508399305 8:0.04827186715582159 9:0.021432709017184786 10:4177.0 11:1.804496460340682 12:2333.8480854995532 13:-1509.7256597702963 14:8137.816657415977 15:5468.791849609967 16:-5413.27606655271
2 1:1.0 2:0.4595148166939136 3:0.1 4:0.1 5:0.030340102764864204 6:1.0 7:1.0 8:0.4371063523483894 9:0.3348929278387619 10:8477.0 11:15.882062126151526 12:8.276057040778557 13:-0.8927931237219556 14:21.218694944685414 15:1.3813365048823236 16:-1.1947846552030228
2 1:0.5100892354690891 2:0.02321328081035453 3:0.3509167565447593 4:0.37317384057260516 5:0.2862045298558682 6:0.6189822531620747 7:0.7273656542056075 8:0.14077102803738317 9:0.08476927570093458 10:26092.0 11:25.08491326690866 12:2957.0988426474155 13:1145.831497076569 14:8923.675969387285 15:1123.214998721714 16:-2393.9819535413803
2 1:1.0 2:0.10317530222623478 3:0.8160357294768184 4:1.0 5:0.47579044378278745 6:0.06755990358712605 7:0.5044855069873834 8:0.12466492726687874 9:0.053039779834876156 10:36721.0 11:8.86649956408021 12:19418.176296755966 13:6782.625713025797 14:33577.384995977605 15:-6287.849879526597 16:1972.4430550653467
2 1:1.0 2:0.09938184113674532 3:0.7288500524292205 4:1.0 5:0.5285564487941279 6:0.06627053477804963 7:1.0 8:0.20207966549295775 9:0.13957966549295775 10:88859.0 11:9.363101546584758 12:46581.78705402211 13:-9053.134963566648 14:6167.1020484713135 15:-55.37503627712112 16:-1048.0668965387786
2 1:0.6009740100827174 2:0.22211345504380597 3:0.1 4:0.09891008174386921 5:0.3177111716621253 6:0.8446866485013624 7:1.0 8:0.20883084577114427 9:0.19552238805970149 10:8169.0 11:21.04063106347593 12:346.0028462817805 13:186.56978935768055 14:-623.5979355603846 15:281.9941856994661 16:-265.06777584644425
2 1:0.3317978673357378 2:0.19438999529559353 3:0.1 4:0.0009132420091324201 5:0.05570776255707763 6:0.8039573820395738 7:1.0 8:0.27679042759106104 9:0.24722857645609714 10:6605.0 11:11.850824924162692 12:27.374650211806 13:31.3432412400668 14:-43.048001944976654 15:-3.279872947638453 16:-91.73635391054289
2 1:0.5964721824425248 2:0.00896968017123235 3:0.7614727854855923 4:1.0 5:0.6510623847870379 6:0.1152614727854856 7:0.14900172048173488 8:0.015764414035930062 9:0.012243428159884768 10:25421.0 11:5.522167046221322 12:14760.666042114743 13:23598.209975747683 14:2558.0205871272697 15:-4566.3338643881225 16:7393.855860618224
2 1:1.0 2:0.20413509417622863 3:0.1 4:0.010473956648333872 5:0.09899708832093174 6:0.35878356518925913 7:1.0 8:0.3965949193179063 9:0.38080870666199723 10:39277.0 11:34.09538330494037 12:493.38032358487555 13:-711.4456806075916 14:356.1681826724422 15:-1415.2728204509542 16:788.6310860858107
2 1:1.0 2:0.19709484186208165 3:0.1 4:0.012019002375296912 5:0.12280285035629454 6:0.4604275534441805 7:1.0 8:0.40086095287415846 9:0.3266118591403418 10:36248.0 11:15.213694815135847 12:501.65638062565415 13:-714.0772805209564 14:680.5276244093194 15:-1372.8566071616694 16:1124.3077846106344
2 1:1.0 2:0.2217305402186857 3:0.1 4:0.11786666666666666 5:1.0 6:0.09066666666666667 7:0.00821851583272903 8:0.1 9:0.1 10:1378.0 11:1.5960361919509345 12:430.03665623430123 13:746.6316624564793 14:262.0647551804717 15:-1394.725442096152 16:889.8550867848481
2 1:1.0 2:0.44434013630987024 3:0.1 4:0.1 5:0.021809744779582366 6:0.5317865429234339 7:1.0 8:0.5157407407407407 9:0.5254629629629629 10:3783.0 11:11.361392861584381 12:2.228169203286535 13:4.052853030474715 14:7.135460651847022 15:1.1451751871788423 16:-0.04184645429431295
2 1:0.24985705257455837 2:0.3035300490535376 3:0.030258828318463993 4:0.6101631670002374 5:0.8077275348553208 6:1.0 7:1.0 8:0.32153349001175086 9:0.28698589894242066 10:78413.0 11:35.37964740546964 12:9351.944456079771 13:-518.623370071455 14:-6339.516133717329 15:3321.9978258866686 16:202.41081846539717
2 1:0.3516295985452511 2:0.31696740802909495 3:0.04859976027024082 4:0.9321128909229596 5:1.0 6:0.9393592677345538 7:1.0 8:0.26750468629396845 9:0.2652442386150623 10:55863.0 11:29.179809554738515 12:8479.775367936185 13:-2078.6826661774944 14:-4742.521020825732 15:1225.3215557129083 16:1277.9324401935
2 1:0.39172537107649885 2:0.12954824533057585 3:0.1 4:0.13082901554404144 5:1.0 6:0.023316062176165803 7:0.006535947712418301 8:0.1 9:0.1 10:600.0 11:0.7425895240725398 12:211.35776442603702 13:243.34005503970633 14:512.5539003238478 15:-332.9051069199401 16:392.6959908008848
2 1:0.3381288766368022 2:0.05262380624200059 3:0.04780133299652177 4:0.5307308163146338 5:1.0 6:0.1289081476011892 7:0.2633057308576223 8:0.025644767081311786 9:0.00804362893517674 10:46671.0 11:10.137093520535785 12:20198.353827792438 13:-10637.589433779855 14:5503.981800611259 15:-4249.599519466864 16:-2172.8378160183493
2 1:0.49760266833437566 2:0.004641058556334551 3:0.3425993486501397 4:0.7877062162979837 5:1.0 6:0.4060258760299692 7:0.08763040762829648 8:0.00615752713710174 9:0.010274273851621189 10:78738.0 11:8.922077629429328 12:29666.481392329293 13:-5341.959012309833 14:37324.05659441646 15:12348.350820807125 16:2025.1005629717104
2 1:0.5224681421864521 2:0.0035953425470857934 3:0.4319731180196296 4:1.0 5:0.8979355025866653 6:0.19049460909926028 7:0.06434655633974203 8:0.0031151131662204914 9:0.0015575565831102457 10:53991.0 11:7.69945729743147 12:26151.38531920169 13:5745.9262902168175 14:35783.25314212156 15:18607.593880626602 16:-1374.206379701323
2 1:0.30479962090441376 2:0.08960646267713693 3:0.20392346815209494 4:0.41692903850811336 5:0.43751513683700655 6:1.0 7:1.0 8:0.2682890636592966 9:0.23779492506306574 10:24144.0 11:28.664335814486112 12:2372.681891613976 13:-3128.40076922723 14:-3978.34266663718 15:1736.249473491389 16:257.407426988874
2 1:1.0 2:0.22291027719716355 3:0.02126585473591216 4:0.34839401779516627 5:0.2896447277087146 6:0.9035779642834606 7:1.0 8:0.289452770208901 9:0.27985921889191645 10:36312.0 11:24.696067629428512 12:2801.7636181897255 13:2309.2071098476754 14:8388.118980623145 15:2163.283865027355 16:-3635.1954348514832
2 1:0.842864980079323 2:0.14928366504483276 3:0.1 4:0.013422818791946308 5:0.16126422009614927 6:1.0 7:0.9271287055926192 8:0.24002499494587493 9:0.2017055374832295 10:41885.0 11:18.059265066144047 12:559.9070897972879 13:272.81485736714745 14:1227.3273371140408 15:-394.39348663391496 16:-16.871065685962538
2 1:1.0 2:0.42053992892880504 3:0.1 4:0.1 5:0.032589171157300485 6:0.7305619707467282 7:1.0 8:0.38533988533988534 9:0.3058968058968059 10:7705.0 11:21.431774475524474 12:10.822536130248883 13:14.347895210409927 14:42.531766174493015 15:42.254640438488074 16:18.748137917196065
2 1:0.20454797120936485 2:0.29031875346041286 3:0.21622222222222223 4:0.7482222222222222 5:0.6728888888888889 6:0.8393333333333334 7:1.0 8:0.18804007035252734 9:0.26068670184293036 10:12773.0 11:12.946470196107477 12:2056.600174633472 13:-562.7243849222683 14:9645.588671496636 15:14882.944743385862 16:2150.520226359724
2 1:1.0 2:0.11832175147575281 3:0.1 4:0.1 5:0.028749028749028748 6:1.0 7:0.282304099636741 8:0.0002594706798131811 9:0.1 10:7307.0 11:11.167695404968917 12:7.002817496043395 13:-8.906123909335774 14:21.7388401450964 15:1.1575518587408673 16:-3.213875763650806
2 1:0.07913182861846381 2:0.26821470346142184 3:0.1 4:0.20071487489689305 5:0.5064613692603794 6:0.6024195765740995 7:1.0 8:0.2430250672709248 9:0.15224472454326582 10:7596.0 11:11.516166707646915 12:634.073293278111 13:-53.549640272564496 14:1732.682252380327 15:-354.5128338266605 16:261.9893508978027
2 1:0.24961152169793444 2:0.18768239530036004 3:0.1 4:0.011585390904235653 5:0.1650712789121236 6:1.0 7:1.0 8:0.19256401262714837 9:0.1294901685683042 10:47647.0 11:42.37047439498287 12:660.1747039451819 13:-712.0388102333609 14:170.23964767517808 15:-1434.3529974563469 16:825.5984553898925
2 1:0.03168800436866695 2:0.19608943632061163 3:0.1 4:0.04364909882975997 5:0.2158537627060733 6:0.6038267703083625 7:1.0 8:0.21822654328218344 9:0.1591015579243294 10:22487.0 11:47.27143620616483 12:693.9155518806637 13:-1296.4482792624553 14:-50.55091381651222 15:-1848.3006986922226 16:348.2814902588719
2 1:0.5914378700273517 2:0.13833396807810822 3:0.1 4:0.003447087211306446 5:0.08772836952774905 6:1.0 7:0.7184907679957185 8:0.048033181696548036 9:0.012844527696012844 10:11883.0 11:12.312884957981012 12:67.48169587096362 13:-123.8745514011831 14:178.63960968927876 15:-47.45114953588762 16:-52.999736733367975
2 1:0.8372513562386981 2:0.23819298502842806 3:0.1 4:0.1 5:0.01727447216890595 6:0.494721689059501 7:1.0 8:0.19914853358561968 9:0.1239356669820246 10:3533.0 11:5.788095276319521 12:3.5014087480216975 13:6.7733703888328956 14:6.8016486585731295 15:-9.803751738016205 16:7.943304433601853
2 1:0.6014034122179417 2:0.29707851770317373 3:0.1 4:0.1 5:0.019830028328611898 6:0.48111425873465535 7:1.0 8:0.20146606762828093 9:0.1236698983211161 10:3520.0 11:8.0616834199105 12:3.5014087480216975 13:7.353586997237291 14:0.7935025459290721 15:-12.91651605667665 16:4.690858563864077
-1 1:0.1558107660195827 2:0.04055397790896631 3:0.1 4:0.004516711833785004 5:0.04607046070460705 6:1.0 7:0.07879656160458452 8:0.012416427889207259 9:0.0009551098376313276 10:2333.0 11:3.9127752577319588 12:9.23098669932993 13:-10.543446911282782 14:-0.42937058612569323 15:-31.082301011907273 16:8.083371223159556
-1 1:0.6933384171251158 2:0.03031755542240863 3:0.0067969791203909375 4:1.0 5:0.25819635717458905 6:0.1996446023989338 7:0.1 8:0.1 9:0.1 10:15328.0 11:1.616512341776953 12:4889.8764715553925 13:4703.276814833962 14:1900.6371828785723 15:-2499.14388482598 16:140.67853462874024
-1 1:0.48250289186062856 2:0.05849666490091999 3:0.01865393224891807 4:0.6921568209435692 5:1.0 6:0.08857952970771953 7:0.04473293904381741 8:0.002471938915642796 9:0.0005859410763005145 10:41405.0 11:5.871089029139251 12:19738.077732370675 13:-1562.78624877357 14:-6721.758791454126 15:4567.927972329676 16:3955.595547360252
-1 1:0.617051867646052 2:0.32884068035328295 3:0.1 4:0.1 5:0.06506777893639208 6:1.0 7:0.3753082071151814 8:0.1437125748502994 9:0.11852765058119057 10:7312.0 11:3.9778527308192455 12:23.55493157760051 13:3.7999818971106913 14:-36.430079780578204 15:34.51669913988854 16:-12.718699005802634
-1 1:0.6153088536899065 2:0.4176216354008551 3:0.1 4:0.1 5:0.11285756853396901 6:1.0 7:0.7272072813287397 8:0.0637116264719494 9:0.02442536123823726 10:17377.0 11:11.171357619635117 12:192.89579102737716 13:57.193560100309 14:-85.58535216759267 15:-5.359269031951743 16:36.332513941596176
